2017-07-19 19:34:58 | soyosorno | Anuncian manifestación pacífica en Osorno contra arribo del “Bus de la Familia”   soychile.cl | 19:30 Movimiento por la Diversidad Sexual convocó a reunirse en plaza de Armas este jueves, cuando llegaría el símil del polémico “Bus de la Libertad”.         Publicado por: Felipe Guerrero Sociedad Periodística Araucanía SA    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-07-20 16:25:51 | msncl | O. J. Simpson logra la libertad condicional tras nueve años en prisión | Orenthal James Simpson, OJ Simpson, podrá salir de prisión el próximo mes de octubre tas pasar nueve años encarcelado por un robo a mano armada. La antigua estrella del fútbol americano, uno de los deportistas más idolatrados de Estados Unidos en los años 80, obtuvo el voto favorable unánime de la Junta de Condicional del Estado de Nevada en una audiencia retransmitida en directo a todo el país como el juicio por asesinato en el que fue absuelto en 1995. Nueve años después de ser encarcelado por un robo a mano armada, el caído ídolo estadounidense O. J. Simpson, de 70 años, compareció este jueves ante una Junta de Libertad Condicional del Estado de Nevada (Nevada, EE UU) para pedir que le concedan la libertad condicional. La exestrella del fútbol americano y actor, caído en desgracia por ser el principal sospechoso de matar a su exmujer y su pareja en 1994 (fue absuelto). La vista se realizó por videoconferencia entre la prision y Carson City. Orenthal James Simpson está en prisión por un atraco a mano armada a un coleccionista de trofeos en Las Vegas, del cual quería recuperar algunos recuerdos de su carrera como deportista, según su versión. Simpson fue condenado en 2008 por 12 cargos, incluidos secuestro, robo y asalto a mano armada. La Junta ya le concedió la condicional por ocho de los cargos en 2013. Si consiguiera el voto favorable de los cuatro miembros de la Junta hoy, saldría en libertad de la prisión de Lovelock a principios de octubre. Una buena señal para él es que el ex fiscal general del Estado de Nevada se haya mostrado favorable a que se le otorgue la libertad condicional. Ya hace unos años la junta destacó su buena conducta en prisión, lo que seguro va a ser tomado en consideración en los informes de los departamentos penitenciarios que se estudian ahora. Según la agencia AP, no se espera que nadie en la audiencia, en la que está previsto que O.J. Simpson hable, se pronuncie en contra de su libertad condicional. Incluso se mostrará a favor de ella la víctima del atraco. En el robo, además del exjugador, participaron otros cinco hombres que se declararon culpables en sus juicios y recibieron la libertad condicional al testificar contra O. J. Simpson. El juicio televisado de O. J. Simpson de 134 días por el asesinato de Nicole Brown y su pareja, Ronald Goldman, es todavía hoy el juicio del siglo en Estados Unidos. Una historia que data de 1995 y que el año pasado se convirtió en la trama de la serie American Crime Story: The People vs. O. J. Simpson y del documental O. J.: Made in America. Y aunque el deportista fue absuelto del doble crimen, la sombra de la sospecha nunca ha desaparecido. Su absolución fue vista como una revancha por la sentencia en el juicio de la paliza a Rodney King, que dio origen a los disturbios de Los Ángeles en 1992. FOTOS: Los escándalos más sonados del deporte (Fuente: AS)         Indica que te gusta en Facebook para ver historias similares Tengo problemas con los destinos principales Tengo problemas al realizar búsquedas Tengo problemas con las Aplicaciones destacadas Veo un error en el contenido Otro Indica una valoración global para el sitio:
2017-07-21 16:46:17 | radiozero977 | Clásica empresa de buses mandó heavy recado al “bus de la libertad” : Zero 97.7 | Alta Fidelidad Una empresa de buses que tiene máquinas naranja, del mismo color que el llamado “bus de la libertad”, publicó una potente parodia de este vehículo que para muchos no hizo otra cosa que incitar al odio. El bus acondicionado por organizaciones conservadoras recorrió Santiago y Valparaíso con mensajes como“con mis hijos no se metan” y que “Nicolás tiene derecho a tener una mamá y un papá”, Pullman Bus lanzó a través de sus redes sociales la imagen de uno de sus buses naranja con un mensaje que emula los del “bus de la libertad” en el que se lee: “Que no te engañen, los buses naranjas sí apoyan la diversidad”.   El bus sería una iniciativa evangélica que pretende imitar al "Bus de la libertad". Saldrá este miércoles desde… Cuando la libertad cuesta cara.... Pocos lo saben, pero el gigantesco patrimonio geográfico que tiene Santiago  tiene 26 cerros islas, solo en Santiago… Un nuevo despacho del proyecto audiovisual extrajo lo más jugoso del paso de la máquina conservadora por el centro de… Dirección: Avenida Santa Maria 2670, piso 2 Providencia, Santiago, Chile Teléfono: (+56 2) 2571 7000 Email : contacto@radiozero.cl Tarifas Electorales Acerca de Radio Zero SÍGUENOS EN
2017-07-21 17:51:17 | DigitalFmChile | Detuvieron a una chilena durante el paro convocado por la oposición en Venezuela   soychile.cl | 17:46 Se trata de Marcela Gabler, quien se encuentra arrestada en Isla Margarita. El consulado ya inició las gestiones para lograr su libertad.       Gestión Regional de Medios    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-07-21 18:20:02 | nacioncl | [VIRAL] El trolleo intenso de Pullman que dejó K.O al “bus de la libertad”   La Nación | Con una sola publicación la empresa de transportes dejó contra las cuerdas a los organizadores detrás del “bus de la libertad“, que se opone a las políticas de diversidad. Cabe recordar que el bus lleva un mensaje calificado como “ofensivo” por la comunidad LGBT. “Que no te engañen, los buses naranja sí apoyan la diversidad“, publicó la empresa en su cuenta oficial de Facebook.  ¡Estamos contigo SIEMPRE! Posted by Pullman Bus on Friday, July 21, 2017
2017-07-22 21:29:49 | corrupcionchile | Piñera envió potente mensaje a Maduro y aseguró que su gobierno es una dictadura   Crónica Chile | El ex presidente emplazó al mandatario venezolano preguntándole “¿qué espera para abrir puertas a la libertad y democracia en Venezuela?”. A propósito de la reunión de Mercosur, Sebastián Piñera realizó un duro emplazamiento a Nicolás Maduro. A través de su cuenta de Twitter, el ex presidente le preguntó al mandatario venezolano “¿qué espera para abrir puertas a la libertad y democracia?”. El aspirante a La Moneda afirmó que la reunión que se desarrolla en Mendoza, Argentina, es la oportunidad “para que se escuche fuerte llamado de la libertad y defensa de la democracia en Venezuela”, y aseguró que “su dictadura ha cobrado la vida de cien víctimas inocentes”. Pte Maduro, su dictadura ha cobrado vida de 100 víctimas inocentes.Qué espera para abrir puertas a la libertad y democracia en #Venezuela? — Sebastian Piñera (@sebastianpinera) July 21, 2017  Vía ElPeriscopio      
2017-07-22 16:02:50 | PatoFdez | Pullman Bus se trollea de lo lindo al "Bus de la Libertad" con esta imagen - The Clinic Online | The Clinic Online 21 Julio, 2017 Tags: bus de la libertad, Chilean News, Diversidad, Pullman, Pullman Bus La firma Pullman Bus no quiso quedar ausente y se sumó a la lluvia de críticas lanzadas contra el llamado “Bus de la libertad”, que se paseó por las calles de Santiago y Valparaíso bajo la consigna de que “con mis hijos no se metan” y que “Nicolás tiene derecho a tener una mamá y un papá”.  La firma Pullman Bus no quiso quedar ausente y se sumó a la lluvia de críticas lanzadas contra el llamado “Bus de la libertad”, que se paseó por las calles de Santiago y Valparaíso bajo la consigna de que “con mis hijos no se metan” y que “Nicolás tiene derecho a tener una mamá y un papá”. Este bus acusado de ser transfóbico pertenece a una campaña de Citizen Go que quiere “denunciar los ataques a la libertad de los padres y la imposición de la ideología de género”. Pues bien, la empresa de transporte aprovechó la instancia para resaltar los colores que identifican a sus máquinas, al mismo tiempo que usó el momento para enviar un recadito al cuestionado “bus de la libertad”. “Que no te engañen, los buses naranjas si apoyan la diversidad“, remató la empresa.        Las redes de poder tras Nueva Las Condes  
2017-07-22 22:29:43 | CHVNoticiascl | Cancillería informó que liberaron a chilena detenida en Venezuela - CHV Noticias | La Cancillería de Chile informó que liberaron a la chilena detenida en Venezuela. Mediante su cuenta de Twitter indicaron que tras las gestiones realizadas "se confirma que la chilena Marcela Gabler ha sido dejada en libertad por parte del tribunal venezolano". Recordemos que Marcela fue detenida el jueves por la Guardia Nacional Bolivariana en Isla Margarita. Según los familiares, ella iba conduciendo rumbo a la casa de su hermana cuando se bajó a ayudar a un joven que participaba en protestas contra el gobierno de Nicolás Maduro, momento en que fue arrestada.   Tras gestiones realizadas por Chile, se confirma que chilena Marcela Gabler ha sido dejada en libertad por parte de tribunal venezolano.
2017-07-23 00:20:05 | latercera | Cancillería: chilena detenida en manifestación en Venezuela fue liberada | Durante la noche de este sábado, el Ministerio de Relaciones Exteriores de Chile confirmó que la chilena detenida en Isla Margarita, Marcela Gabler, fue dejada en libertad por el tribunal venezolano. La mujer que fue aprehendida el jueves por la Guardia Nacional Bolivariana en Venezuela, iba manejando hacia la casa de su hermana cuando producto de las manifestaciones se bajó de su vehículo para ayudar a un joven. Según relató su familia a La Tercera, en ese momento fue detenida por cuatro guardias que la golpearon y se la llevaron. La Cónsul en Isla Margarita, María Eugenia Godoy, informó junto al Consulado General en Caracas y Embajada de Chile en Venezuela, que Marcela Gabler fue dejada en libertad y sin cargos. En tanto, el ministro de las relaciones Exteriores, Heraldo Muñoz, confirmó la liberación de Marcela Gabler y señaló a través de su cuenta de Twitter que “no había justificación para el arresto”.
2017-07-21 14:02:12 | biobio | Pullman Bus ’trolea’ al Bus de la Libertad y se cuadra con la diversidad | La empresa de transportes Pullman Bus aprovechó su color institucional para criticar con humor al polémico Bus de la Libertad, acusado de promover ideas transfóbicas. Cabe recordar que la iniciativa original, parte de una campaña de la organización Citizen Go, busca “denunciar los ataques a la libertad de los padres y la imposición de la ideología de género”, para lo cual se ha deplazado por diversas ciudades nacionales y por otros países como España. Lee también: Incidentes entre simpatizantes y detractores del Bus de la Libertad frente a La Moneda Aprovechando su parecido, Pullman Bus se sumó a la ola de memes que modifica el texto original del bus: “Los niños tienen pene. Las niñas tienen vulva. Que no te engañen”. “Que no te engañen, los buses naranjas si apoyan la diversidad“, dijo la empresa. 
2017-07-21 21:31:21 | AgriculturaFM | Piñera lanza duro emplazamiento a Nicolás Maduro a través de Twitter : Radio Agricultura | Valparaíso 92.5 FM   Santiago 92.1 FM   San Fernando 99.1 FM   Talca 94.5 FM   Los Ángeles 100.5 FM   Temuco 103.9 FM   Coyhaique 104.1 FM Síguenos en: El ex presidente emplazó al mandatario venezolano preguntándole “¿qué espera para abrir puertas a la libertad y democracia en Venezuela?”. A propósito de la reunión de Mercosur, Sebastián Piñera realizó un duro emplazamiento a Nicolás Maduro. A través de su cuenta de Twitter, el ex presidente le preguntó al mandatario venezolano “¿qué espera para abrir puertas a la libertad y democracia?”. El aspirante a La Moneda afirmó que la reunión que se desarrolla en Mendoza, Argentina, es la oportunidad “para que se escuche fuerte llamado de la libertad y defensa de la democracia en Venezuela”, y aseguró que “su dictadura ha cobrado la vida de cien víctimas inocentes”. Líderes se reúnen en #Mercosur2017 oportunidad para que se escuche fuerte llamado de la libertad y defensa de la democracia en #Venezuela — Sebastian Piñera (@sebastianpinera) July 21, 2017  Pte Maduro, su dictadura ha cobrado vida de 100 víctimas inocentes.Qué espera para abrir puertas a la libertad y democracia en #Venezuela? — Sebastian Piñera (@sebastianpinera) July 21, 2017   Tu dirección de correo electrónico no será publicada. Los campos obligatorios están marcados con * Comentario Nombre * Correo electrónico * Web     El ex presidente emplazó al mandatario venezolano preguntándole “¿qué espera para abrir puertas a la libertad y democracia en Venezuela?”. A propósito de la reunión de Mercosur, Sebastián Piñera realizó un duro emplazamiento a Nicolás Maduro. A través de su cuenta de Twitter, el ex presidente le preguntó al mandatario venezolano “¿qué espera para abrir puertas a la libertad y democracia?”. El aspirante a La Moneda afirmó que la reunión que se desarrolla en Mendoza, Argentina, es la oportunidad “para que se escuche fuerte llamado de la libertad y defensa de la democracia en Venezuela”, y aseguró que “su dictadura ha cobrado la vida de cien víctimas inocentes”. Líderes se reúnen en #Mercosur2017 oportunidad para que se escuche fuerte llamado de la libertad y defensa de la democracia en #Venezuela — Sebastian Piñera (@sebastianpinera) July 21, 2017  Pte Maduro, su dictadura ha cobrado vida de 100 víctimas inocentes.Qué espera para abrir puertas a la libertad y democracia en #Venezuela? — Sebastian Piñera (@sebastianpinera) July 21, 2017  Santiago: 92.1 FM. Manuel Rodriguez Nº15, Santiago, Chile. Fono: (02) 23923000 – Fax: (02) 23923072. V Región Central: Fono: (2) 23923000. Los Angeles Central: Fono: (43) 2324312. La Serena y Coquimbo: Central: Fono: (51) 2240291. Temuco: Departamento Comercial Fono: (2) 23923000. San Fernando y Talca: Fono: (02) 23923000. Santiago: 92.1 FM. Manuel Rodriguez Nº15, Santiago, Chile. Fono: (02) 23923000 – Fax: (02) 23923072. V Región Central: Fono: (2) 23923000. Los Angeles Central: Fono: (43) 2324312. La Serena y Coquimbo: Central: Fono: (51) 2240291. Temuco: Departamento Comercial Fono: (2) 23923000. San Fernando y Talca: Fono: (02) 23923000. Sobre Nosotros »
2017-07-23 20:18:25 | elepicentro | [Último Minuto] Incendio consume departamento en el centro de Viña del Mar   El Epicentro | Nombre y Apellido* Correo electrónico * Mensaje Indícanos cuál es el Error  Un incendio consume a esta hora un departamento del edificio “Avenida Libertad” a la altura de 3 norte con Avenida Libertad en Viña del Mar. Ahora #viña vía @55_david E estructural libertad 3 norte se fuego en departamento CBViña en el lugar @biobio @reddeemergencia @Kcortess pic.twitter.com/aBAhBKCYcc — RNE Quinta Región (@RNEValparaiso) July 24, 2017  Bomberos de la comuna se encuentran trabajando en el emergencia. Se amplia Viña 3 norte 676 dpto 14 CBViña controla emergencia se descarta persona en su interior — RNE Quinta Región (@RNEValparaiso) July 24, 2017  En Desarrollo… Te invitamos a comentar y participar de esta discusión. Todo comentario que atente contra los derechos humanos y se centre en la grosería para descalificar, no será admitido en el presente espacio de debate ciudadano.
2017-07-25 11:38:49 | soychilecl | Enrique Paris apoya el aborto en tres causales pese a ser parte del equipo de Piñera   soychile.cl | 11:30 [AUDIO] El ex presidente del Colegio Médico dijo a radio Digital FM que no reniega de su opinión y que respeta la libertad de la mujer para decidir.                 Gestión Regional de Medios    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-07-31 08:39:29 | LVZRWeb | La Comuna de San Carlos Sud continúa con los trabajos en diferentes calles de la zona urbana - La voz de la región webLa voz de la región web |   En esta oportunidad se realizaron tareas en calle Carlos Beck Bernard y calle Libertad, mejorando la transitabilidad en dichas arterias.  El pasado Viernes 28 del corriente, en el marco del programa provincial “Encuentros en tu… En la noche de este sábado 29 de julio, el Club de Leones de San… A partir del día de la fecha, viernes 28 de Julio, todos los habitantes de… Tu dirección de correo electrónico no será publicada. Comentario Nombre Correo electrónico            
2017-08-03 16:13:22 | El_Ciudadano | El Ciudadano » Punta Peuco: Justicia concede libertad condicional a asesino del carpintero Juan Alegría | La Corte Suprema acogió el recurso de amparo presentado por la defensa del ex CNI e interno de Punta Peuco, Armando Cabrera Aguilar, otorgándole finalmente la libertad condicional. El sujeto fue condenado a cadena perpetua junto a Álvaro Corbalán como autores del crimen del carpintero Juan Alegría Mundaca en 1982. En fallo dividido, el máximo tribunal  revocó la sentencia dictada por la Corte de Apelaciones de Santiago, que había denegado el beneficio a Cabrera Aguilar. El voto minoritario fue el del ministro Milton Juica. La resolución indica que “el tiempo de cumplimiento de la condena, la edad actual del recurrente y su deteriorado estado de salud, tornan innecesario prolongar la privación de libertad para los fines de rehabilitación del condenado”. En consecuencia, la resolución del máximo tribunal deja sin efecto aquella dictada por la Comisión de Libertad Condicional en abril pasado.  Cabe recordar que el asesinato de Juan Alegría Mundaca tuvo como objetivo el encubrimiento del crimen del dirigente sindical Tucapel Jiménez. El carpintero falleció el 11 de julio de 1982 por la hemorragia provocada por sendas heridas cortantes infringidas en las muñecas, según consigna el Certificado de Defunción. El suboficial (r) de Carabineros y ex CNI Armando Cabrera Aguilar fue condenado por perpetrar dichas heridas. En la ocasión, los agentes Corbalán, Cabrera y otros, perseguían imputarle la muerte del sindicalista Tucapel Jiménez, entonces Presidente de la Asociación Nacional de Empleados Fiscales. Para tales efectos, lo obligaron a escribir una carta en la que se autoinculpaba el delito y luego le provocaron la muerte. Te invitamos a comentar y participar de esta discusión. Todo comentario que atente contra los derechos humanos y se centre en la grosería para descalificar, no será admitido en el presente espacio de debate ciudadano. Loreto 260, Recoleta, Santiago de Chile - Fono: +56 (2) 3210 4795 - contacto@elciudadano.cl
2017-08-02 05:53:25 | msncl | Doce integrantes de red de explotación sexual infantil condenados en Freirina | En una audiencia de juicio abreviado desarrollada este martes en el Juzgado de Garantía de Freirina, la fiscalía de Atacama consiguió sentencias condenatorias para 12 de los 14 integrantes de una red de explotación sexual infantil que operaba en esta comuna y cuya indagatoria para su desarticulación se extendió por más de un año. En la audiencia, el persecutor jefe Jorge Hernández expuso cómo los imputados concertaban citas con niñas menores a las cuales llevaban a fiestas clandestinas una vez que se hacían abandono de residencias del Servicio Nacional de Menores (Sename), encuentros en que se concretaban los abusos a cambio de dinero. Durante el juicio se determinaron los mecanismos de contacto entre los condenados y las víctimas, las que además en ocasiones también eran llevadas a casas particulares de los imputados para proceder con los abusos sexuales y en algunos casos violaciones. Penas De esta manera se dictó condenas en contra de Víctor Altamirano, 541 días de presidio menor en su grado medio, bajo pena sustitutiva de remisión condicional; Franco Guzmán, 3 años y un día de libertad vigilada intensiva; Michael Espinoza, 5 años de libertad vigilada intensiva; Diego Orellana, 5 años de libertad vigilada intensiva; Fidel Castro, 3 años y un día de libertad vigilada intensiva; Sebastián Castillo, 3 años y un día de libertad vigilada intensiva; Osciel Berenguela, 3 años y un día de libertad vigilada intensiva; Manuel Castillo, 5 años de libertad vigilada intensiva; y la condenada de iniciales P.I.C.Z., 2 años de libertad asistida simple, menor de edad al momento de ocurrir los hechos. Además fueron castigados Yerko Robles, 4 años de presidio menor en su grado máximo; y Jorge Vega, 5 años de presidio menor en su grado máximo; como autores del delito de violación impropia; además de Erick Gallardo, 541 de presidio menor en su grado medio, por su responsabilidad en el ilícito de favorecimiento de la prostitución; quienes deberán cumplir sus penas de manera efectiva. MÁS EN MSN: Encuentran muertos a dos montañistas chilenos y uno ruso en Perú      
2017-08-05 23:07:55 | biobio | Leopoldo López vuelve a cumplir prisión domiciliaria tras cuatro días en la cárcel | El líder opositor venezolano Leopoldo López retornó en la noche de este sábado a prisión domiciliaria, tras haber permanecido encarcelado cuatro días, informó su esposa, Lilian Tintori. “Acaban de trasladar a Leopoldo a la casa. Seguimos con más convicción y firmeza para lograr la Paz y la libertad de Venezuela!”, escribió Tintori en su cuenta de Twitter. Acaban de trasladar a Leopoldo a la casa. Seguimos con más convicción y firmeza para lograr la Paz y la libertad de Venezuela! — Lilian Tintori (@liliantintori) August 6, 2017 
2017-08-07 07:00:00 | DigitalFmChile | Llega a Chile el calzado fabricado con neumáticos reciclados   soychile.cl | Ayer Xinca busca convertir la basura en oportunidad, ayudando a la sociedad y al planeta. Para la confección de su calzado, la marca mendocina trabaja junto a organizaciones sociales y personas privadas de su libertad.                                Gestión Regional de Medios    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-08-04 17:40:07 | chilevision | Captan pelea en sala de espera de Tribunales de Garantía en Valparaíso - CHV Noticias | Las cámaras de seguridad de los Tribunales de Garantía en Valparaíso, captaron una violenta pelea en la sala de espera para ingresar a las audiencias. Si bien se desconoce quién participó, en las imágenes se aprecia como un grupo de casi diez personas, ataca a un hombre con golpes de pies y puño. Lo lamentable de este hecho, es que el personal de vigilancia no fue capaz de detener la pelea, ya que no era el suficiente. Personas que acuden a este lugar, acusan que hay muy poca seguridad, considerando que muchas personas con antecedentes quedan en libertad y pueden salir caminando por este lugar.
2017-08-12 12:01:36 | estrellaconce | Un hombre murió tras ser baleado en la puerta de su casa en Talcahuano   soychile.cl | 11:02 La Brigada de Homicidios de la PDI realizó pericias en la vivienda, ubicada en calle San Félix de la población Libertad.       Diario El Sur SA    Contáctenos    Anunciar en este sitio    Términos y condiciones Autolocal.cl    Emol    Valor Futuro    Farox    Guioteca    Inmobiliaria    Propiedades    hoyxhoy.cl Pronto recibirás nuestros correos Suscríbete al newsletter de soychile.cl y entérate de lo que sucede en tu ciudad, en Chile y el mundo. Elige tu ciudad ¿Cuándo quieres recibir nuestro newsletter?
2017-08-11 23:36:40 | biobio | Hombre muere baleado en población Libertad de Talcahuano | La noche de este viernes un hombre fue asesinado a balazos en la población Libertad de Talcahuano. Los hechos ocurrieron en un domicilio de calle San Félix, hasta donde habría llegado un grupo a solicitar ayuda al dueño del domicilio tras tener una riña con un grupo rival. En ese lugar, el grupo que había ido detrás del primero, habría disparado al dueño del inmueble, dejándolo gravemente herido, por lo que debió ser trasladado hasta el Hospital Las Higueras donde falleció producto de la gravedad de la lesión. El fiscal Cristian Oróstica instruyó a la Brigada de Homicidios de la PDI para que realice las pericias del lugar.
2017-08-09 06:09:56 | AoLaonline | Andes on line   Tres de los delincuentes que robaron en almacén de San Esteban habían sido detenidos en julio por dos delitos similares | Se confirma que se trata de una banda que se había especializado en robos de locales comerciales. La detención de los antisociales fue ampliada por existir diligencias pendientes (Fotos exclusivas LAON).  LOS ANDES (09/08/2017).- Tres de los cuatro detenidos por Carabineros la madrugada del martes cuando se encontraban robando en un almacén ubicado en calle La Unión en la Población Glorias Navales en la comuna de San Esteban habían sido arrestados en el mes de julio por dos delitos similares, quedando en ambas oportunidades en el libertad ya que el Ministerio Público los requirió en procedimiento simplificado. Se trata de los hermanos Víctor Alfonso  y Jaime Andrés Núñez Lazcano, además de Paulo Zamora Silva, quienes  los días 12 y 17 de julio pasado fueron detenidos por la policía uniformada en pleno centro de Los Andes. Tal como dimos cuenta de manera oportuna, el día 12 de Julio el trío de antisociales, acompañados de un cuarto sujeto, ,  se movilizaban en un automóvil Mazda, el cual al tratar de ser fiscalizado en un control vehicular en el sector de avenida Argentina se dio a la fuga. Los maleantes escaparon a toda velocidad siendo seguidos por los dispositivos de Carabineros quienes les dieron alcance en avenida Hermanos Clark frente al ingreso de la villa Trasandino. En esa ocasión se les encontró al interior del auto herramientas que claramente son usadas para cometer robos, especialmente en locales comerciales tales como Napoleones, alicates, destornilladores, guantes y  tijeras para cortar latas ocultos en una mochila (Ver foto ampliada). Una vez controlada su detención en el Tribunal de Garantía de Los Andes  fueron requeridos en procedimiento simplificado por el delito de portar elementos para cometer ilícitos, quedando luego en libertad a la espera  de la realización de otra audiencia. Robo a Minimarket El Conquistador. Sin embargo, tras recuperar su libertad, los malvivientes siguieron con sus actividades ilícitas y fue así que la madrugada del 19 de julio personal de ronda de la Tercera Comisaría sorprendió a los antisociales cuando robaban especies desde el interior del minimarket “El Conquistador” ubicado en la esquina de avenida Independencia con General del Canto (Ver foto ampliada). Los sujetos habían abierto un forado en la puerta de madera del local, sustrayendo especies por un monto total de 800 mil pesos. En esa ocasión solo fueron detenidos Jaime Núñez y Paulo Zamora, ya que el otro hermano logró darse. Los dos ladrones pasaron a disposición del Tribunal de Garantía de Los Andes donde fueron requeridos en procedimiento simplificado por el delito de robo en lugar no habitado, quedando en libertad a la espera del día de la nueva audiencia. A esto se suma que Jaime Núñez está cumpliendo actualmente una condena por el delito de robo en lugar habitado, pero fue beneficiado por la libertad condicional otorgada por la Corte de Apelaciones de Valparaíso. Esto  demuestra que si bien los antisociales serán condenados por esto hechos, mientras esperan la fecha para comparecer nuevamente en tribunales gozan de libertad y aprovechan de seguir delinquiendo como ocurrió en este caso. Ahora falta esperar la audiencia de formalización donde el Ministerio Público debería al menos solicitar la prisión preventiva para estos antisociales y evitar que sigan haciendo de las suyas de manera impune.       Aclaración Club Deportivo Las Bandurrias Lamento lo que está viviendo el pueblo venezolano
2017-08-10 17:00:02 | uchileradio | INDH presenta recurso por el derecho a sufragio de personas privadas de libertad « Diario y Radio Uchile | Año IX, 10 de agosto de 2017 Karina Palma  Miércoles 9 de agosto 2017 20:01 hrs. La medida fue interpuesta en favor de 250 personas en 12 regiones del país. El director del Instituto Nacional de Derechos Humanos, Branislav Marelic, señaló que desde la vuelta a la democracia ninguna persona privada de libertad ha votado. Claves: branislav marelic, indh El Instituto Nacional de Derechos Humanos (INDH) presentó recursos de protección en 12 regiones, por el derecho a sufragio de personas privadas de libertad que se encuentran en penales a lo largo de todo el país y que suman un par de centenares. El director del INDH, Branislav Marelic, explicó que la medida fue interpuesta en favor de 250 personas que quieren votar para las elecciones de este año, pero que no pueden “porque no ha existido ninguna garantía de parte del Servicio Electoral (Servel) o de Gendarmería”. “Las personas que están en prisión preventiva o condenadas a menos de tres años de cárcel efectiva, tienen derecho a voto. Lo que el INDH está defendiendo hoy no es la creación de un derecho nuevo, sino el ejercicio de algo existente. Creemos que esto es algo que tiene que expandirse a toda la población penal”, explicó. Marelic señaló que desde la vuelta a la democracia ninguna persona privada de libertad ha votado y que desde el año pasado que el Instituto está ejerciendo acciones legales por el derecho a voto. Además, comentó que en varias oportunidades han invitado al Gobierno, a Gendarmería y al Servel para formar mesas de trabajo, pero que éstas no se han llevado a cabo. Por su parte, el ministro de Justicia, Jaime Campos, indicó que los tribunales tendrán que resolver sobre el recurso interpuesto por el INDH, agregando que para que los reclusos puedan votar se necesita una modificación legal que, desde su perspectiva, difícilmente se concretará en este gobierno. “Si una persona está cumpliendo condena acá en Santiago y está inscrito en Punta Arenas, ¿quiere decir que el Estado tiene la obligación de trasladarlo en avión al lugar donde tiene que votar?”. Desde el INDH recordaron que el año pasado distintas organizaciones solicitaron el derecho a voto de personas privadas de libertad, lo cual fue acogido por la Corte Suprema. Claves: branislav marelic, indh Síguenos en Facebook  Síguenos en Twitter  Léenos por RSS Últimas noticias y columnas  Recibe en tu correo nuestro resumen diario de noticias  Señal en Vivo Programación Vuelve a escuchar Recibe en tu correo nuestro resumen diario de noticias 
2017-08-11 13:29:48 | eldesconcierto | Corte Suprema otorga libertad condicional a ex vocero y cómplice de Paul Schäfer   El Desconcierto | La segunda sala penal de la Corte Suprema resolvió otorgar libertad condicional al condenado Dennys Ricardo Ramón Alvear Henríquez, ex vocero de Colonia Dignidad y quien fue sentenciado como cómplice de Paul Schäfer, consignó Diario El Centro. La decisión se tomó a pesar que la Corte de Apelaciones de Talca y la Comisión de Libertad Condicional de dicho tribunal rechazaron la solicitud del condenado, para obtener el beneficio. El cómplice de Schäfer, que es más conocido como Ricardo Alvear, cumplía con los requisitos legales para que  se le otorgara la libertad condicional, sin embargo, un psicólogo de Gendarmería constató que Alvear no manifiesta arrepentimiento por las violaciones cometidas. De hecho, un informe del Tribunal de Conducta establece expresamente que el condenado “presenta negación y minimización de la entidad de los delitos cometidos”. El documento también señala que Alvear registra “distorsiones cognitivas que apoyan una actitud hacia el delito”. De este modo, luego de la sentencia de la Corte Suprema, Alvear obtendrá la libertad un año antes de terminar su condena, y se basó en que el condenado cumplió con buena conducta, perfil laboral y educacional. Ricardo Alvear fue condenado por el ministro en visita, Hernán González, a cinco años y un día de cárcel efectiva como cómplice de la violación y abusos sexuales de 16 menores de edad al interior de Colonia Dignidad, donde el principal autor fue el fallecido Paul Schäfer. Alvear fue condenado también a tres penas de 61 días de presidio como cómplice del delito de negativa a la entrega de tres menores víctimas. Según antecedentes oficiales, el reo comenzó a cumplir las condenas el 19 de febrero de 2013 y debía terminar el 20 de julio de 2018. Copyright 2017 ElDesconcierto.cl. Todos los derechos reservados.
